Deg;Mo;GO;CO;CR;P1;PW;T3P;T1;Ready
0;2;48,5;32;36;0,92;40;378,9254;28;1
0;2;50,3;33;36;0,96;41;385,4558;29;1
0;2;50;32;36;0,94;41;378,9254;29;1
0;1;44,6;29;34;0,88;37;349,2915;29;1
0;1;34,6;23;32;0,6;29;324,4851;28;1
0;1;32,6;22;34;0,54;27;320,2975;27;1
0;1;36;24;36;0,58;30;328,5805;27;1
0;1;31,3;21;34;0,52;26;315,9715;27;1
0;1;29,8;20;32;0,52;26;311,4609;26;1
0;1;29,6;21;30;0,5;25;315,9715;26;1
0;1;37,7;26;32;0,68;33;336,6795;27;1
0;2;49,2;32;36;0,92;41;378,9254;27;1
0;2;49,5;32;36;0,9;40;378,9254;28;1
0;2;46,2;30;36;0,88;38;367,001;29;1
0;2;45,8;31;34;0,88;38;372,79;29;1
0;2;48,8;32;36;0,88;40;378,9254;30;1
0;1;33,8;22;32;0,56;28;320,2975;28;1
0;1;31,6;21;32;0,58;27;315,9715;27;1
0;1;37,4;26;32;0,68;32;336,6795;27;1
0;1;35,8;23;32;0,62;30;324,4851;27;1
0;1;37,6;26;34;0,64;32;336,6795;27;1
0;1;32;21;32;0,54;27;315,9715;27;1
0;2;46,3;31;36;0,86;39;372,79;27;1
0;2;45,2;30;36;0,86;38;367,001;28;1
0;2;44,7;30;36;0,84;38;367,001;29;1
0;2;46,4;30;36;0,86;39;367,001;29;1
0;2;47,6;32;36;0,9;40;378,9254;29;1
0;1;31,2;21;32;0,52;27;315,9715;28;1
0;1;32,2;22;32;0,56;28;320,2975;27;1
0;1;32,8;23;32;0,6;29;324,4851;27;1
0;1;30,9;21;30;0,52;26;315,9715;26;1
0;1;32,5;21;32;0,56;28;315,9715;26;1
0;1;30,2;21;32;0,52;26;315,9715;26;1
0;1;29;20;30;0,5;25;311,4609;26;1
0;1;45,1;29;34;0,82;38;349,2915;26;1
0;2;47,5;30;36;0,88;39;367,001;28;1
0;1;42,4;28;34;0,78;35;344,9641;28;1
0;1;42,2;28;34;0,78;35;344,9641;29;1
0;1;27,5;19;30;0,52;24;306,7195;28;1
0;1;30,7;21;32;0,54;26;315,9715;27;1
0;1;36,7;24;32;0,64;31;328,5805;27;1
0;1;31,2;21;32;0,52;27;315,9715;26;1
0;1;32,4;22;32;0,5;28;320,2975;26;1
0;1;34,4;23;32;0,56;29;324,4851;26;1
0;1;25,8;17;30;0,44;23;296,3595;26;1
0;1;41,4;27;34;0,72;35;340,7755;26;1
0;1;44,1;28;34;0,8;36;344,9641;27;1
0;1;41,3;27;34;0,78;35;340,7755;28;1
0;2;43,7;30;34;0,8;36;367,001;29;1
0;1;31,3;20;32;0,6;26;311,4609;28;1
0;1;28,1;19;32;0,52;24;306,7195;28;1
0;1;28,6;19;32;0,5;25;306,7195;26;1
0;1;29,1;20;32;0,5;26;311,4609;26;1
0;1;34,6;23;32;0,6;29;324,4851;26;1
0;1;33,3;23;32;0,58;28;324,4851;26;1
0;1;37,4;25;34;0,66;32;332,6299;26;1
0;2;48,8;32;38;0,92;40;378,9254;27;1
0;2;47,9;32;36;0,9;40;378,9254;28;1
0;1;44;29;36;0,8;36;349,2915;28;1
0;2;50;32;36;0,92;41;378,9254;29;1
0;2;45,9;30;36;0,9;38;367,001;29;1
0;1;28,6;19;32;0,5;25;306,7195;28;1
0;1;29,1;20;30;0,5;25;311,4609;27;1
0;1;28,2;19;32;0,5;24;306,7195;27;1
0;1;30,6;20;32;0,5;26;311,4609;27;1
0;1;30,8;21;32;0,54;26;315,9715;26;1
0;1;32;22;32;0,52;27;320,2975;26;1
0;1;43,8;29;36;0,8;37;349,2915;26;1
0;2;46;30;34;0,86;38;367,001;28;1
0;1;42,7;28;34;0,82;36;344,9641;29;1
0;2;46,7;30;36;0,88;39;367,001;29;1
0;2;48,4;31;36;0,92;40;372,79;29;1
0;1;40,5;27;34;0,72;34;340,7755;29;1
0;1;39,9;26;36;0,62;34;336,6795;28;1
0;1;34;23;34;0,6;29;324,4851;28;1
0;1;29,2;20;30;0,5;25;311,4609;28;1
0;1;28,9;20;32;0,5;25;311,4609;27;1
0;1;26,3;18;32;0,46;23;301,7011;26;1
0;1;41;27;32;0,72;34;340,7755;26;1
0;1;43,3;28;34;0,8;36;344,9641;27;1
0;2;44,9;30;36;0,82;37;367,001;28;1
0;1;44,6;29;34;0,82;37;349,2915;29;1
0;1;43,8;29;36;0,82;37;349,2915;28;1
0;1;30,2;20;30;0,52;26;311,4609;28;1
0;1;27,3;19;32;0,5;24;306,7195;27;1
0;1;31,5;21;32;0,54;27;315,9715;27;1
0;1;30,7;21;32;0,52;26;315,9715;26;1
0;1;36,2;24;34;0,62;30;328,5805;27;1
0;1;30,9;21;32;0,56;27;315,9715;27;1
0;1;34,6;23;32;0,62;29;324,4851;27;1
0;1;44,5;29;36;0,78;38;349,2915;28;1
0;1;42,8;28;34;0,8;36;344,9641;29;1
0;1;42,1;28;34;0,78;35;344,9641;29;1
0;1;42,6;28;34;0,78;36;344,9641;29;1
0;1;29;19;30;0,5;25;306,7195;28;1
0;1;32,5;22;32;0,54;28;320,2975;28;1
0;1;25,7;18;30;0,46;22;301,7011;27;1
0;1;25,9;17;30;0,44;23;296,3595;27;1
0;1;30,6;21;30;0,54;27;315,9715;27;1
0;1;32,4;21;32;0,54;28;315,9715;27;1
0;1;30,2;21;32;0,52;27;315,9715;26;1
0;1;41,8;27;34;0,76;35;340,7755;27;1
0;2;49,5;31;36;0,9;40;372,79;28;1
0;2;46,7;31;36;0,9;39;372,79;29;1
0;1;43,3;28;34;0,78;35;344,9641;30;1
0;1;44,9;29;36;0,84;37;349,2915;29;1
0;1;29,9;20;32;0,52;26;311,4609;28;1
0;1;28,9;19;30;0,5;25;306,7195;27;1
0;1;26,5;18;30;0,46;23;301,7011;27;1
0;1;30,9;21;32;0,52;26;315,9715;27;1
0;1;27,5;19;30;0,46;24;306,7195;27;1
0;1;31,2;21;32;0,52;27;315,9715;26;1
0;1;38,4;25;34;0,7;32;332,6299;27;1
0;1;43,2;28;34;0,78;36;344,9641;27;1
0;1;41,3;27;34;0,76;35;340,7755;28;1
0;1;44,8;29;36;0,8;37;349,2915;28;1
0;2;44,7;30;34;0,82;38;367,001;29;1
0;1;30;20;32;0,48;26;311,4609;29;1
0;1;31,1;20;32;0,46;26;311,4609;28;1
0;1;35,5;23;32;0,6;30;324,4851;28;1
0;1;36,6;24;32;0,62;30;328,5805;27;1
0;1;32,1;22;32;0,54;27;320,2975;27;1
0;1;33,1;21;34;0,58;27;315,9715;27;1
0;1;36,2;24;32;0,54;31;328,5805;27;1
0;1;41,8;27;34;0,76;35;340,7755;27;1
0;1;42,2;28;34;0,78;36;344,9641;28;1
0;1;41,4;28;34;0,78;35;344,9641;28;1
0;1;42,2;28;34;0,78;35;344,9641;29;1
0;1;42,6;29;34;0,8;36;349,2915;30;1
0;1;24,8;17;30;0,44;22;296,3595;28;1
0;1;30,4;20;32;0,5;26;311,4609;27;1
0;1;30,6;21;30;0,48;26;315,9715;27;1
0;1;26,3;18;28;0,46;23;301,7011;27;1
0;1;31,9;21;34;0,52;27;315,9715;26;1
0;1;29,6;20;30;0,5;25;311,4609;27;1
0;1;41,1;27;34;0,72;34;340,7755;27;1
0;1;43,7;29;34;0,78;36;349,2915;28;1
0;2;46,7;31;36;0,86;40;372,79;29;1
0;2;47,2;31;36;0,86;39;372,79;29;1
0;1;41,9;27;34;0,74;34;340,7755;29;1
0;1;33,3;22;32;0,58;28;320,2975;29;1
0;1;30,9;21;32;0,54;26;315,9715;28;1
0;1;27,7;19;30;0,5;24;306,7195;28;1
0;1;28,3;19;32;0,48;24;306,7195;27;1
0;1;24,8;17;30;0,44;22;296,3595;27;1
0;1;29;20;30;0,5;25;311,4609;26;1
0;1;31,9;22;32;0,54;27;320,2975;26;1
0;1;40,7;27;34;0,74;34;340,7755;27;1
0;1;44,9;29;34;0,84;37;349,2915;28;1
0;1;41,9;28;34;0,78;35;344,9641;29;1
0;1;44;29;34;0,8;36;349,2915;30;1
0;1;42,1;28;34;0,76;35;344,9641;30;1
0;1;30,7;21;32;0,54;26;315,9715;28;1
0;1;34,6;23;32;0,56;29;324,4851;27;1
0;1;37,9;26;34;0,66;33;336,6795;28;1
0;1;32,5;21;32;0,56;27;315,9715;28;1
0;1;31,6;20;30;0,54;26;311,4609;28;1
0;1;34,9;23;36;0,6;30;324,4851;28;1
0;1;40;26;38;0,76;33;336,6795;28;1
0;1;41,9;28;34;0,76;35;344,9641;28;1
0;1;41,7;27;34;0,78;35;340,7755;29;1
0;1;44,2;29;34;0,8;37;349,2915;29;1
0;1;43,4;28;34;0,8;36;344,9641;29;1
0;1;26,1;18;30;0,44;23;301,7011;29;1
0;1;29,9;20;34;0,44;26;311,4609;27;1
0;1;25,7;17;30;0,44;22;296,3595;27;1
0;1;28,2;19;32;0,5;24;306,7195;27;1
0;1;25,6;18;30;0,42;22;301,7011;27;1
0;1;23,2;16;28;0,42;20;290,6485;27;1
0;1;38,6;25;32;0,74;32;332,6299;27;1
0;1;44,6;29;34;0,78;37;349,2915;28;1
0;2;50,3;33;36;0,96;42;385,4558;29;1
0;2;44,1;30;34;0,82;38;367,001;29;1
0;1;43,2;28;36;0,8;36;344,9641;29;1
0;1;44,1;28;34;0,8;36;344,9641;29;1
0;1;32,3;22;30;0,58;28;320,2975;29;1
0;1;32,9;22;34;0,58;28;320,2975;28;1
0;1;23,1;16;28;0,42;21;290,6485;28;1
0;1;32,3;22;32;0,54;28;320,2975;27;1
0;1;27,7;19;30;0,46;24;306,7195;27;1
0;1;27,3;19;32;0,46;24;306,7195;27;1
0;1;42,1;27;34;0,76;35;340,7755;28;1
0;1;44,8;29;34;0,84;37;349,2915;29;1
0;2;44,5;30;36;0,78;38;367,001;30;1
0;2;45,8;30;34;0,82;38;367,001;29;1
0;1;44,9;29;36;0,82;37;349,2915;30;1
0;1;21,3;15;28;0,46;19;284,5219;29;1
0;1;31,8;21;32;0,56;27;315,9715;28;1
0;1;33,1;22;32;0,56;28;320,2975;28;1
0;1;34,7;23;32;0,62;29;324,4851;28;1
0;1;33,2;22;32;0,58;28;320,2975;28;1
0;1;37,5;25;32;0,64;32;332,6299;28;1
0;1;43,5;29;34;0,62;36;349,2915;28;1
0;1;40,8;28;34;0,76;35;344,9641;28;1
0;1;44,2;28;34;0,8;37;344,9641;29;1
0;1;44,3;29;36;0,82;37;349,2915;30;1
0;1;44,3;29;36;0,78;37;349,2915;30;1
0;2;44,8;30;36;0,84;38;367,001;30;1
0;1;25,2;17;30;0,44;22;296,3595;29;1
0;1;33,5;22;30;0,58;28;320,2975;28;1
0;1;24,3;16;28;0,44;21;290,6485;27;1
0;1;29,5;20;34;0,52;25;311,4609;26;1
0;1;31,5;21;32;0,54;27;315,9715;27;1
0;1;37,3;24;34;0,56;31;328,5805;27;1
0;1;38,2;25;34;0,68;32;332,6299;28;1
0;2;49,6;32;36;0,9;41;378,9254;28;1
0;2;52,1;34;36;0,98;43;392,4298;30;1
0;2;51,1;33;36;0,94;42;385,4558;30;1
0;2;52,3;34;38;0,88;43;392,4298;30;1
0;2;49,2;32;34;0,92;41;378,9254;30;1
0;1;28,6;20;32;0,5;25;311,4609;29;1
0;1;33,6;22;32;0,58;29;320,2975;28;1
0;1;30,8;21;32;0,54;26;315,9715;27;1
0;1;32,7;23;32;0,58;28;324,4851;27;1
0;1;37,1;25;36;0,64;32;332,6299;28;1
0;1;32,8;22;32;0,56;28;320,2975;28;1
0;2;46,5;30;34;0,9;39;367,001;29;1
0;2;51,4;33;36;0,96;42;385,4558;30;1
0;2;49,2;31;36;0,92;41;372,79;30;1
0;2;46,5;30;36;0,9;39;367,001;30;1
0;2;51,7;33;36;0,98;42;385,4558;31;1
0;2;48,8;32;34;0,88;40;378,9254;31;1
0;1;30,1;20;32;0,54;26;311,4609;30;1
0;1;30,1;20;30;0,52;25;311,4609;29;1
0;1;34,7;24;34;0,6;29;328,5805;29;1
0;1;33,7;23;32;0,58;29;324,4851;28;1
0;1;33,7;23;34;0,62;29;324,4851;27;1
0;1;32,4;22;32;0,56;28;320,2975;28;1
0;2;49,5;32;36;0,9;41;378,9254;28;1
0;2;48,4;31;36;0,92;40;372,79;30;1
0;2;49,9;32;36;0,92;41;378,9254;30;1
0;2;49,1;32;36;0,88;41;378,9254;30;1
0;2;48,7;32;36;0,92;40;378,9254;30;1
0;2;51,3;33;36;0,94;42;385,4558;31;1
0;1;32,7;22;32;0,56;28;320,2975;30;1
0;1;33,1;22;32;0,56;28;320,2975;29;1
0;1;38,4;25;32;0,66;32;332,6299;30;1
0;1;33,4;22;32;0,58;29;320,2975;30;1
0;1;32,9;22;32;0,64;28;320,2975;28;1
0;1;33,6;21;32;0,62;27;315,9715;29;1
0;1;43,8;29;36;0,82;37;349,2915;29;1
0;2;49,6;32;32;0,88;40;378,9254;29;1
0;2;51,3;33;38;0,98;42;385,4558;30;1
0;2;52,3;34;38;0,98;43;392,4298;30;1
0;2;47,5;32;36;0,94;40;378,9254;31;1
0;2;48,4;31;36;0,92;40;372,79;31;1
0;1;33,1;22;32;0,58;28;320,2975;30;1
0;1;33,2;22;32;0,56;28;320,2975;28;1
0;1;31,7;21;30;0,56;27;315,9715;29;1
0;1;37,1;25;34;0,64;31;332,6299;28;1
0;1;30,6;21;32;0,52;26;315,9715;28;1
0;1;34,2;23;32;0,56;29;324,4851;28;1
0;2;53,1;34;34;0,66;43;392,4298;28;1
0;1;43;28;36;0,8;36;344,9641;29;1
0;1;44,3;29;36;0,82;37;349,2915;29;1
0;1;44,6;29;36;0,82;37;349,2915;30;1
0;2;53;34;36;1,02;44;392,4298;31;1
0;2;50,6;33;34;0,94;42;385,4558;31;1
0;1;35,4;23;32;0,6;29;324,4851;31;1
0;1;40;27;34;0,74;34;340,7755;30;1
0;1;31,9;20;32;0,58;26;311,4609;29;1
0;1;36,4;24;32;0,64;31;328,5805;29;1
0;1;25,4;17;30;0,46;22;296,3595;28;1
0;1;25,1;17;30;0,48;22;296,3595;28;1
0;1;34,3;23;32;0,58;29;324,4851;28;1
0;1;41,5;28;34;0,76;35;344,9641;28;1
0;2;45,4;30;34;0,84;38;367,001;29;1
0;1;43,7;29;36;0,82;36;349,2915;29;1
0;2;46,6;30;36;0,86;39;367,001;29;1
0;2;45,2;31;34;0,82;38;372,79;28;1
0;1;29,6;20;30;0,52;25;311,4609;27;1
0;1;29,3;20;30;0,48;25;311,4609;26;1
0;1;31,5;21;32;0,52;27;315,9715;25;1
0;1;31,3;20;32;0,52;26;311,4609;25;1
0;1;29,3;20;30;0,5;25;311,4609;25;1
0;1;29,5;20;32;0,5;25;311,4609;25;1
0;1;33,5;23;32;0,54;29;324,4851;24;1
0;1;40,4;27;32;0,74;34;340,7755;25;1
0;2;46,9;31;36;0,88;40;372,79;26;1
0;1;44,6;29;36;0,82;36;349,2915;27;1
0;2;47,1;31;36;0,88;39;372,79;27;1
0;1;44,6;29;36;0,82;36;349,2915;27;1
0;2;49,7;33;38;0,9;42;385,4558;27;1
0;1;32,9;22;30;0,58;28;320,2975;28;1
0;1;36,1;23;34;0,66;30;324,4851;27;1
0;1;36,1;24;32;0,64;31;328,5805;27;1
0;1;42,3;28;36;0,7;35;344,9641;27;1
0;1;32,7;21;32;0,56;28;315,9715;27;1
0;1;36,1;24;32;0,62;30;328,5805;27;1
0;1;37,8;25;36;0,68;32;332,6299;27;1
0;2;47,7;31;34;0,88;40;372,79;28;1
0;1;44,5;29;36;0,82;38;349,2915;29;1
0;2;46,1;30;36;0,84;38;367,001;29;1
0;1;44,6;29;36;0,84;37;349,2915;29;1
0;1;44;28;34;0,8;36;344,9641;29;1
0;1;31,8;21;32;0,62;27;315,9715;29;1
0;1;31;21;34;0,5;26;315,9715;28;1
0;1;29,1;20;30;0,52;25;311,4609;28;1
0;1;33,1;22;32;0,56;28;320,2975;28;1
0;1;31;21;32;0,58;27;315,9715;28;1
0;1;35,2;22;32;0,56;29;320,2975;28;1
0;1;32,1;22;32;0,56;27;320,2975;28;1
0;1;43,1;27;34;0,78;35;340,7755;28;1
0;2;46,3;31;34;0,86;38;372,79;29;1
0;1;42,7;28;34;0,8;36;344,9641;30;1
0;1;44,7;29;34;0,82;37;349,2915;31;1
0;1;44,8;28;36;0,82;37;344,9641;30;1
0;2;46,8;31;36;0,82;39;372,79;30;1
0;1;30,7;21;32;0,56;27;315,9715;30;1
0;1;30,1;20;32;0,5;26;311,4609;30;1
0;1;28,9;20;30;0,5;25;311,4609;29;1
0;1;29,4;20;30;0,52;25;311,4609;29;1
0;1;29,4;20;32;0,52;25;311,4609;28;1
0;1;31;21;30;0,54;27;315,9715;28;1
0;1;34;23;32;0,58;30;324,4851;28;1
0;1;44,2;29;36;0,82;37;349,2915;29;1
0;2;50,9;32;36;0,94;41;378,9254;30;1
0;2;46,6;31;36;0,88;39;372,79;30;1
0;2;50,2;32;36;0,92;41;378,9254;31;1
0;2;49,7;32;36;0,9;40;378,9254;31;1
0;1;46,7;29;34;0,86;38;349,2915;31;1
0;1;32,6;22;32;0,54;28;320,2975;30;1
0;1;35,5;23;34;0,58;30;324,4851;30;1
0;1;32,3;22;34;0,58;28;320,2975;30;1
0;1;28,9;19;32;0,54;24;306,7195;29;1
0;1;32;22;32;0,54;27;320,2975;29;1
0;1;31,6;22;32;0,54;28;320,2975;29;1
0;1;42,2;28;34;0,76;35;344,9641;29;1
0;1;45,8;29;34;0,84;38;349,2915;30;1
0;2;47,6;31;36;0,84;39;372,79;30;1
0;2;47,6;31;34;0,88;40;372,79;31;1
0;1;45;29;34;0,82;37;349,2915;31;1
0;1;30,5;21;32;0,54;27;315,9715;31;1
0;1;32,2;22;32;0,56;28;320,2975;30;1
0;1;28,5;19;30;0,5;24;306,7195;29;1
0;1;28,9;19;32;0,48;25;306,7195;29;1
0;1;27,4;19;30;0,46;23;306,7195;29;1
0;1;31,2;21;30;0,52;27;315,9715;29;1
0;1;39,2;26;34;0,72;33;336,6795;29;1
0;2;46,6;30;36;0,84;38;367,001;29;1
0;2;45,9;30;36;0,82;38;367,001;30;1
0;1;44,2;28;34;0,8;36;344,9641;31;1
0;2;48,9;32;36;0,92;40;378,9254;31;1
0;1;42,7;28;34;0,8;36;344,9641;31;1
0;1;31,1;21;32;0,54;27;315,9715;30;1
0;1;31,6;21;32;0,52;26;315,9715;29;1
0;1;37,3;25;34;0,68;32;332,6299;29;1
0;1;32,8;22;32;0,58;29;320,2975;29;1
0;1;32;21;32;0,56;27;315,9715;29;1
0;1;31;21;32;0,54;27;315,9715;29;1
0;1;42,6;28;36;0,78;36;344,9641;29;1
0;1;43,6;29;34;0,8;36;349,2915;30;1
0;1;44,8;29;36;0,82;37;349,2915;31;1
0;1;44;29;36;0,8;37;349,2915;31;1
0;1;44,8;29;34;0,82;37;349,2915;31;1
0;1;26,1;18;30;0,46;22;301,7011;30;1
0;1;29,8;20;30;0,46;26;311,4609;29;1
0;1;28,3;19;32;0,5;24;306,7195;29;1
0;1;30,4;21;32;0,52;26;315,9715;29;1
0;1;27,9;19;32;0,46;24;306,7195;29;1
0;1;27,6;19;32;0,46;24;306,7195;29;1
0;1;42,7;28;36;0,78;36;344,9641;29;1
0;1;42,8;28;34;0,76;35;344,9641;30;1
0;2;45,7;30;34;0,86;38;367,001;30;1
0;1;43,8;28;34;0,8;37;344,9641;30;1
0;2;46,7;31;34;0,86;39;372,79;31;1
0;2;47,9;31;36;0,88;40;372,79;31;1
0;1;26,5;18;30;0,48;23;301,7011;31;1
0;1;32,7;23;32;0,54;28;324,4851;30;1
0;1;30,7;21;32;0,52;26;315,9715;29;1
0;1;31,7;21;32;0,54;26;315,9715;29;1
0;1;34,5;23;34;0,56;29;324,4851;28;1
0;1;30;20;32;0,52;26;311,4609;29;1
0;1;35,6;23;34;0,62;30;324,4851;28;1
0;1;44,7;29;34;0,84;36;349,2915;29;1
0;2;44,9;30;34;0,8;37;367,001;30;1
0;2;45,2;30;36;0,86;38;367,001;31;1
0;2;45,9;30;36;0,84;38;367,001;31;1
0;2;50,6;32;36;0,94;41;378,9254;31;1
0;2;49,6;32;36;0,92;41;378,9254;32;1
0;1;29,5;20;32;0,5;25;311,4609;31;1
0;1;32,5;22;32;0,54;28;320,2975;30;1
0;1;39,2;27;34;0,68;34;340,7755;30;1
0;1;33,6;23;32;0,58;29;324,4851;29;1
0;1;31,5;21;32;0,52;26;315,9715;29;1
0;1;30,8;21;32;0,52;26;315,9715;30;1
0;2;47,9;32;34;0,88;40;378,9254;30;1
0;2;47,5;31;36;0,88;39;372,79;30;1
0;2;47,2;30;36;0,86;39;367,001;31;1
0;2;47,3;31;36;0,86;39;372,79;31;1
0;2;46,3;30;34;0,84;38;367,001;31;1
0;2;47,5;31;36;0,88;39;372,79;31;1
0;2;46,4;30;36;0,86;38;367,001;31;1
0;2;44,4;30;34;0,86;37;367,001;31;1
0;1;28,8;19;30;0,5;25;306,7195;31;1
0;1;33,5;23;32;0,6;29;324,4851;30;1
0;1;31,9;22;32;0,54;28;320,2975;30;1
0;1;29,3;21;30;0,5;25;315,9715;30;1
0;1;29,8;20;32;0,5;26;311,4609;29;1
0;1;33,4;23;32;0,58;28;324,4851;29;1
0;1;36,4;24;30;0,64;31;328,5805;29;1
0;2;47,1;30;36;0,84;38;367,001;30;1
0;2;48,7;32;36;0,9;40;378,9254;30;1
0;1;45;29;36;0,84;37;349,2915;30;1
0;2;46,3;30;36;0,88;39;367,001;31;1
0;2;45,3;30;36;0,82;38;367,001;31;1
0;1;45,5;29;36;0,84;38;349,2915;31;1
0;2;47,7;32;36;0,88;40;378,9254;31;1
0;1;28,7;19;32;0,5;25;306,7195;31;1
0;1;31,4;21;32;0,56;27;315,9715;30;1
0;1;29,3;20;30;0,5;25;311,4609;29;1
0;1;34,3;23;32;0,56;30;324,4851;29;1
0;1;32,6;22;34;0,58;28;320,2975;29;1
0;1;37,1;24;34;0,64;31;328,5805;29;1
0;1;36;25;32;0,64;31;332,6299;30;1
0;1;45,7;29;36;0,82;37;349,2915;30;1
0;2;46,9;30;36;0,86;39;367,001;30;1
0;1;44,7;29;32;0,86;37;349,2915;31;1
0;2;50,7;34;36;0,96;43;392,4298;31;1
0;2;45,5;30;36;0,84;38;367,001;31;1
0;1;44,7;29;34;0,84;37;349,2915;31;1
0;1;32,6;22;32;0,68;28;320,2975;32;1
0;1;32;22;30;0,6;28;320,2975;32;1
0;1;38,2;25;34;0,66;32;332,6299;30;1
0;1;37,7;25;34;0,68;32;332,6299;30;1
0;1;34;23;32;0,58;29;324,4851;30;1
0;1;34,2;23;32;0,6;29;324,4851;30;1
0;1;37,3;25;32;0,64;32;332,6299;30;1
0;1;43,8;28;36;0,8;37;344,9641;29;1
0;2;46,3;30;34;0,84;38;367,001;30;1
0;1;45,5;29;36;0,82;37;349,2915;31;1
0;2;46,9;31;36;0,88;39;372,79;32;1
0;1;45,1;29;36;0,82;37;349,2915;31;1
0;2;47;31;36;0,88;39;372,79;32;1
0;1;44,4;29;36;0,82;37;349,2915;32;1
0;1;26,6;18;32;0,5;23;301,7011;31;1
0;1;31,5;21;32;0,56;27;315,9715;30;1
0;1;29,2;21;32;0,5;26;315,9715;29;1
0;1;31,6;21;30;0,52;26;315,9715;29;1
0;1;32,1;22;32;0,54;27;320,2975;29;1
0;1;32;22;32;0,56;27;320,2975;29;1
0;1;39,8;26;36;0,76;33;336,6795;29;1
0;2;45,4;30;34;0,84;38;367,001;30;1
0;2;47;30;36;0,84;38;367,001;31;1
0;2;51,6;34;38;0,98;42;392,4298;32;1
0;2;45,7;30;36;0,86;38;367,001;32;1
0;1;44,5;29;34;0,82;37;349,2915;32;1
0;1;43,7;29;34;0,82;36;349,2915;32;1
0;1;29,4;20;30;0,52;25;311,4609;31;1
0;1;29,3;19;32;0,5;25;306,7195;30;1
0;1;31,3;21;32;0,54;27;315,9715;29;1
0;1;34,6;23;32;0,6;30;324,4851;30;1
0;1;36,7;25;32;0,6;31;332,6299;30;1
0;1;34,6;24;34;0,62;30;328,5805;31;1
0;1;38,9;26;36;0,78;33;336,6795;31;1
0;2;50,1;32;38;0,88;41;378,9254;31;1
0;2;49,6;32;34;0,92;41;378,9254;32;1
0;1;43,7;29;36;0,82;36;349,2915;31;1
0;2;50,3;33;36;0,94;42;385,4558;32;1
0;2;50,7;33;36;0,94;42;385,4558;33;1
0;2;50,5;33;38;0,98;42;385,4558;33;1
0;1;35,3;23;32;0,62;30;324,4851;32;1
0;1;33,3;23;32;0,58;28;324,4851;31;1
0;1;34,6;23;32;0,6;29;324,4851;31;1
0;1;34,4;22;32;0,58;29;320,2975;30;1
0;1;34,1;23;32;0,58;29;324,4851;30;1
0;1;35,6;24;32;0,62;30;328,5805;30;1
0;1;41,7;28;34;0,76;36;344,9641;31;1
0;2;52;33;38;0,96;42;385,4558;32;1
0;2;53;34;38;1,02;44;392,4298;33;1
0;2;56,3;37;38;1,08;46;416,4994;33;1
0;2;53,9;35;36;1,02;44;399,896;33;1
0;2;57,9;37;38;1,06;47;416,4994;34;1
0;2;59,2;38;36;1,1;48;425,7338;35;1
0;1;44,8;29;36;0,82;37;349,2915;34;1
0;1;40,7;28;34;0,74;35;344,9641;33;1
0;1;43;29;36;0,78;36;349,2915;32;1
0;1;40;26;34;0,7;34;336,6795;31;1
0;1;37,9;25;32;0,66;32;332,6299;31;1
0;1;37,3;24;34;0,64;32;328,5805;31;1
0;1;42,2;28;34;0,76;36;344,9641;31;1
0;2;51,6;33;36;0,98;42;385,4558;32;1
0;2;53,5;35;36;1;44;399,896;33;1
0;2;53,6;35;36;1,06;44;399,896;34;1
0;2;52,9;34;38;1;43;392,4298;33;1
0;2;54,2;34;38;1;44;392,4298;34;1
0;2;52,2;34;36;0,98;43;392,4298;33;1
0;1;38,5;26;32;0,68;33;336,6795;33;1
0;1;37,8;25;32;0,66;32;332,6299;31;1
0;1;39,3;25;34;0,7;33;332,6299;31;1
0;1;43;28;36;0,78;36;344,9641;31;1
0;1;40,5;27;34;0,74;34;340,7755;32;1
0;2;47;31;36;0,82;40;372,79;32;1
0;2;58,9;38;38;1,06;48;425,7338;32;1
0;2;54,1;35;36;1;44;399,896;33;1
0;2;55,7;36;38;1,06;46;407,903;34;1
0;2;55,3;36;38;1,06;45;407,903;34;1
0;2;55,1;35;36;1,04;44;399,896;34;1
0;2;55,7;35;38;1,04;45;399,896;34;1
0;1;37,9;25;32;0,68;32;332,6299;34;1
0;1;36,4;24;32;0,62;30;328,5805;32;1
0;1;40,5;27;34;0,72;34;340,7755;32;1
0;1;37,9;25;34;0,66;32;332,6299;32;1
0;1;35,5;24;34;0,6;30;328,5805;30;1
0;1;33,3;22;32;0,62;29;320,2975;30;1
0;1;38,2;25;34;0,68;32;332,6299;30;1
0;2;51,1;33;38;1,06;42;385,4558;32;1
0;2;54,9;35;38;1,04;45;399,896;33;1
0;2;54,8;35;36;1,02;45;399,896;33;1
0;2;49,1;32;36;0,92;41;378,9254;33;1
0;2;54,1;35;38;1,04;44;399,896;33;1
0;1;34,2;23;32;0,66;29;324,4851;33;1
0;1;38,5;26;32;0,64;33;336,6795;31;1
0;1;33,8;23;32;0,58;29;324,4851;31;1
0;1;42,1;28;36;0,66;35;344,9641;30;1
0;1;38,7;26;34;0,68;33;336,6795;31;1
0;1;40,2;27;34;0,72;33;340,7755;31;1
0;1;36;24;34;0,64;31;328,5805;31;1
0;2;48,9;31;36;0,88;40;372,79;31;1
0;2;52,6;34;38;0,96;43;392,4298;32;1
0;2;51,6;33;36;0,96;43;385,4558;33;1
0;2;50,6;33;36;0,94;42;385,4558;33;1
0;2;54,6;35;36;1,02;45;399,896;33;1
